"cluster","month","tod","dotw","ave_occupancy","dotw_string"
"0",8,"Morning",2,0.262853123932169,"Monday"
"0",8,"Morning",3,0.259354732611646,"Tuesday"
"0",8,"Morning",4,0.267491690016271,"Wednesday"
"0",8,"Morning",5,0.264543269420459,"Thursday"
"0",8,"Morning",6,0.268412759040935,"Friday"
"0",8,"Morning",7,0.196346238247948,"Saturday"
"0",9,"Afternoon",2,0.228300109273297,"Monday"
"0",9,"Afternoon",3,0.298141642545372,"Tuesday"
"0",9,"Afternoon",4,0.314728052133316,"Wednesday"
"0",9,"Afternoon",5,0.312627371196085,"Thursday"
"0",9,"Afternoon",6,0.327194749801051,"Friday"
"0",9,"Afternoon",7,0.304570234308332,"Saturday"
"0",9,"Midday",2,0.32653668158089,"Monday"
"0",9,"Midday",3,0.422984778581954,"Tuesday"
"0",9,"Midday",4,0.442366563080303,"Wednesday"
"0",9,"Midday",5,0.423554833884699,"Thursday"
"0",9,"Midday",6,0.44761649983221,"Friday"
"0",9,"Midday",7,0.388383830015479,"Saturday"
"0",9,"Morning",2,0.211264739719003,"Monday"
"0",9,"Morning",3,0.303562715650993,"Tuesday"
"0",9,"Morning",4,0.294657042079403,"Wednesday"
"0",9,"Morning",5,0.281053829295872,"Thursday"
"0",9,"Morning",6,0.298444505918465,"Friday"
"0",9,"Morning",7,0.214934502196981,"Saturday"
"0",10,"Afternoon",2,0.276804908326407,"Monday"
"0",10,"Afternoon",3,0.303980827380132,"Tuesday"
"0",10,"Afternoon",4,0.316555815349136,"Wednesday"
"0",10,"Afternoon",5,0.321540780760933,"Thursday"
"0",10,"Afternoon",6,0.334361464268423,"Friday"
"0",10,"Afternoon",7,0.3091220445625,"Saturday"
"0",10,"Midday",2,0.379670627964914,"Monday"
"0",10,"Midday",3,0.424988483566795,"Tuesday"
"0",10,"Midday",4,0.417828185110514,"Wednesday"
"0",10,"Midday",5,0.4233702928308,"Thursday"
"0",10,"Midday",6,0.455220960461591,"Friday"
"0",10,"Midday",7,0.389784843087676,"Saturday"
"0",10,"Morning",2,0.240740350866885,"Monday"
"0",10,"Morning",3,0.285015371445441,"Tuesday"
"0",10,"Morning",4,0.271705358421077,"Wednesday"
"0",10,"Morning",5,0.273354250864085,"Thursday"
"0",10,"Morning",6,0.283708328612698,"Friday"
"0",10,"Morning",7,0.198878243482781,"Saturday"
"0",11,"Afternoon",2,0.226196428945325,"Monday"
"0",11,"Afternoon",3,0.325959805882049,"Tuesday"
"0",11,"Afternoon",4,0.321031094731214,"Wednesday"
"0",11,"Afternoon",5,0.23195372716239,"Thursday"
"0",11,"Afternoon",6,0.333584237464063,"Friday"
"0",11,"Afternoon",7,0.367393487222642,"Saturday"
"0",11,"Midday",2,0.323876087192166,"Monday"
"0",11,"Midday",3,0.459395166079862,"Tuesday"
"0",11,"Midday",4,0.444969374168418,"Wednesday"
"0",11,"Midday",5,0.321376974028462,"Thursday"
"0",11,"Midday",6,0.45000930263755,"Friday"
"0",11,"Midday",7,0.397531962131556,"Saturday"
"0",11,"Morning",2,0.217215050607466,"Monday"
"0",11,"Morning",3,0.304571423503176,"Tuesday"
"0",11,"Morning",4,0.283932237800825,"Wednesday"
"0",11,"Morning",5,0.201377560680308,"Thursday"
"0",11,"Morning",6,0.273257184860495,"Friday"
"0",11,"Morning",7,0.211150409214647,"Saturday"
"0",12,"Afternoon",2,0.34338238294509,"Monday"
"0",12,"Afternoon",3,0.27570192093614,"Tuesday"
"0",12,"Afternoon",4,0.245378068550289,"Wednesday"
"0",12,"Afternoon",5,0.338474948442411,"Thursday"
"0",12,"Afternoon",6,0.364133321126218,"Friday"
"0",12,"Afternoon",7,0.371595191593223,"Saturday"
"0",12,"Midday",2,0.443179793072642,"Monday"
"0",12,"Midday",3,0.409592343059346,"Tuesday"
"0",12,"Midday",4,0.339064200464934,"Wednesday"
"0",12,"Midday",5,0.419409283127067,"Thursday"
"0",12,"Midday",6,0.445496148801503,"Friday"
"0",12,"Midday",7,0.408338419955236,"Saturday"
"0",12,"Morning",2,0.256410409970149,"Monday"
"0",12,"Morning",3,0.253416105257027,"Tuesday"
"0",12,"Morning",4,0.21015467850198,"Wednesday"
"0",12,"Morning",5,0.256561368044054,"Thursday"
"0",12,"Morning",6,0.284578840029557,"Friday"
"0",12,"Morning",7,0.202634914257927,"Saturday"
"0",0,"Afternoon",2,0.256402259294028,"Monday"
"0",0,"Afternoon",3,0.292335226331025,"Tuesday"
"0",0,"Afternoon",4,0.300605002160844,"Wednesday"
"0",0,"Afternoon",5,0.29838398449308,"Thursday"
"0",0,"Afternoon",6,0.335334894148954,"Friday"
"0",0,"Afternoon",7,0.307742114753831,"Saturday"
"0",0,"Midday",2,0.350505498612249,"Monday"
"0",0,"Midday",3,0.401409859177234,"Tuesday"
"0",0,"Midday",4,0.402953231909479,"Wednesday"
"0",0,"Midday",5,0.395125660248191,"Thursday"
"0",0,"Midday",6,0.438930588328358,"Friday"
"0",0,"Midday",7,0.376207950948321,"Saturday"
"0",0,"Morning",2,0.227708876367839,"Monday"
"0",0,"Morning",3,0.269254961004236,"Tuesday"
"0",0,"Morning",4,0.259705819295246,"Wednesday"
"0",0,"Morning",5,0.252509564927595,"Thursday"
"0",0,"Morning",6,0.280316515616501,"Friday"
"0",0,"Morning",7,0.202405127322806,"Saturday"
